pair_id,source_event_id,user_id,split_name,timestamp,positive_item_id,num_candidates,total_possible_pairs,item_a_id,item_b_id,item_a_title,item_b_title,item_a_popularity_group,item_b_popularity_group,preferred_item_true,preferred_item_pred,non_preferred_item_pred,pair_type,pair_confidence,pair_reason,pair_parse_success,item_a_uncertainty,item_b_uncertainty,item_a_uncertainty_confidence,item_b_uncertainty_confidence,item_a_matched_uncertainty,item_b_matched_uncertainty,pair_uncertainty,pair_reliability_weight,base_rank_item_a,base_rank_item_b,event_mean_uncertainty,event_uncertainty_coverage_rate,uncertainty_source
AEC6OU354HADPVF5VU7KL5G57EXQ::1640094526400000000::pair::0,AEC6OU354HADPVF5VU7KL5G57EXQ::1640094526400000000,AEC6OU354HADPVF5VU7KL5G57EXQ,test,2021-12-21 13:48:46.400,B09HWP2LDQ,6,15,B09HWP2LDQ,B00CXWNOI8,"3 in 1 Accessory for Oculus Quest 2 - Comfort Strap, Magnetic Battery Dock and Counter Balance (for Power Banks | Charging Cable Included) (Black)","Gold Plated 3.5mm Male to 2.5mm Female Headphone Audio Adapter Jack Stereo or Mono for Smartphones, Tablets, PC, Computer",mid,tail,B09HWP2LDQ,B00CXWNOI8,B09HWP2LDQ,positive_vs_negative,0.6000000000000001,The user has shown interest in audio accessories and tablet/device peripherals.,True,0.35354838710000003,0.35354838710000003,0.6464516129,0.6464516129,True,True,0.35354838710000003,0.6464516129,5,3,0.3157120912833334,1.0,pointwise_calibrated
AECFWSTQ743XYYZDEHGKD6Q42O7A::1637445398435000000::pair::0,AECFWSTQ743XYYZDEHGKD6Q42O7A::1637445398435000000,AECFWSTQ743XYYZDEHGKD6Q42O7A,test,2021-11-20 21:56:38.435,B08BR7GS1V,6,15,B08BR7GS1V,B00MFXNQBU,Bookshelf Backdrop Bookcase Backdrops Library Backdrop Office Backdrop for Video Conference Vintage Party Background Books CP-259 (6X6FT),Amazon Basics Amplified Indoor/Outdoor TV Antenna - 60 Mile Range,mid,tail,B08BR7GS1V,B08BR7GS1V,B00MFXNQBU,positive_vs_negative,0.6000000000000001,"Both are unrelated to the user's bag, but the backdrop shares a vintage aesthetic.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,1,3,0.23812204670046663,0.0,pointwise_calibrated
AECX2PGSWLPIFT4M6OKAOU5C7ZJQ::1636116637004000000::pair::0,AECX2PGSWLPIFT4M6OKAOU5C7ZJQ::1636116637004000000,AECX2PGSWLPIFT4M6OKAOU5C7ZJQ,test,2021-11-05 12:50:37.004,B09B4RKSFZ,6,15,B09B4RKSFZ,B08TBHHZXH,"PHILIPS 3-Outlet Extender with 2-USB Port Surge Protector, 2 Pack, Charging Station, 900 Joules, Grounded Power Adapter, Indicator Light, 3-Prong, 2.4 AMP/12 Watt, ETL Listed, White, SPP6236WB/37","HOME VISION Full Motion TV Wall Mount for Most 32-75 inch TVs, TV Mount Swivel and Tilt with Dual Articulating Arms, TV Wall Mount Bracket Holds up to132lbs Max VESA 600x400mm Fits 12/16"" Wood Stud",mid,mid,B09B4RKSFZ,B09B4RKSFZ,B08TBHHZXH,positive_vs_negative,0.7000000000000001,"The user's history shows a focus on practical home and office accessories, making the versatile surge protector a more likely fit.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,2,3,0.23812204670046663,0.0,pointwise_calibrated
AECZMNWFN67FQ3EU4X5Z2GLLPTIA::1677093539668000000::pair::0,AECZMNWFN67FQ3EU4X5Z2GLLPTIA::1677093539668000000,AECZMNWFN67FQ3EU4X5Z2GLLPTIA,test,2023-02-22 19:18:59.668,B08TBHHZXH,6,15,B00IKMJMTU,B08TBHHZXH,Assurant 2-Year Appliance Protection Plan ($0-$24.99),"HOME VISION Full Motion TV Wall Mount for Most 32-75 inch TVs, TV Mount Swivel and Tilt with Dual Articulating Arms, TV Wall Mount Bracket Holds up to132lbs Max VESA 600x400mm Fits 12/16"" Wood Stud",tail,mid,B08TBHHZXH,B08TBHHZXH,B00IKMJMTU,positive_vs_negative,0.7000000000000001,The user's history shows a focus on TV and home entertainment accessories.,True,0.1320754717,0.35354838710000003,0.8679245283,0.6464516129,True,True,0.24281192940000002,0.7571880706,6,3,0.31663623453333334,1.0,pointwise_calibrated
AED2TOEXZ75Q6E2VZC5MZNP56TAQ::1644797188474000000::pair::0,AED2TOEXZ75Q6E2VZC5MZNP56TAQ::1644797188474000000,AED2TOEXZ75Q6E2VZC5MZNP56TAQ,test,2022-02-14 00:06:28.474,B08L5M9BTJ,6,15,B08L5M9BTJ,B0BFKG86TK,"Apple 20W USB-C Power Adapter - iPhone Charger with Fast Charging Capability, Type C Wall Charger","Logitech K380 Multi-Device Bluetooth Keyboard for Mac with Compact Slim Profile, Easy-Switch, 2 Year Battery, MacBook Pro| Air/ iMac/ iPad Compatible - Rose",head,head,B08L5M9BTJ,B08L5M9BTJ,B0BFKG86TK,positive_vs_negative,0.8,"The user's previous interaction is with a power adapter, making another charger more relevant.",True,0.35354838710000003,0.1265306122,0.6464516129,0.8734693878,True,True,0.24003949965000002,0.75996050035,1,2,0.20220320383333334,1.0,pointwise_calibrated
AEDNZJAEGLR5SZSNJHFA3MK3L57Q::1605235481175000000::pair::0,AEDNZJAEGLR5SZSNJHFA3MK3L57Q::1605235481175000000,AEDNZJAEGLR5SZSNJHFA3MK3L57Q,test,2020-11-13 02:44:41.175,B09VDMNWDW,6,15,B09VDMNWDW,B00558OP9O,iPad Air 5th Generation Case with Keyboard (2022) - iPad Pro 11 Inch Case with Keyboard (2021) - Smart Detachable Keyboard Cover - 7 Colors Backlight - Pencil Holder - Thin for iPad Air 4 - Black,Rosewill 2.5Inch SSD/HDD Plastic Mounting Kit for 3.5Inch Drive Bay Components Other RX-C200P Black,head,tail,B09VDMNWDW,B00558OP9O,B09VDMNWDW,positive_vs_negative,0.6000000000000001,"The user's previous purchases are computer hardware accessories, making a drive mounting kit more aligned with their interests.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,3,1,0.23812204670046663,0.0,pointwise_calibrated
AEDY7OUA5QHGTB2ADI4W6PDZMM3A::1574299517647000000::pair::0,AEDY7OUA5QHGTB2ADI4W6PDZMM3A::1574299517647000000,AEDY7OUA5QHGTB2ADI4W6PDZMM3A,test,2019-11-21 01:25:17.647,B0BYYZNCQD,6,15,B06XMRDW1H,B0BYYZNCQD,8 Red Octagon-Shaped Video Surveillance System Security Door & Window Stickers 3 X 3 Inch Vinyl Decals,"ROOFULL External CD DVD Drive USB 3.0 Type-C Portable DVD/CD ROM +/-RW Optical Drive Player Burner with Protective Storage Carrying Case for Apple Mac MacBook Pro/Air, Windows 11/10 Laptop PC, White",mid,head,B0BYYZNCQD,B0BYYZNCQD,B06XMRDW1H,positive_vs_negative,0.6000000000000001,"Both are unrelated electronics, but the user's previous item is a wearable accessory, making a computer accessory slightly more plausible.",True,0.1265306122,0.1265306122,0.8734693878,0.8734693878,True,True,0.1265306122,0.8734693877999999,5,3,0.12653061220000003,1.0,pointwise_calibrated
AEE5NWP5FL55C4YOPKP2CX3SNQNQ::1649510054955000000::pair::0,AEE5NWP5FL55C4YOPKP2CX3SNQNQ::1649510054955000000,AEE5NWP5FL55C4YOPKP2CX3SNQNQ,test,2022-04-09 13:14:14.955,B085MY9CVD,6,15,B0BTBJM64Z,B085MY9CVD,"elitehood Aluminum iPad Holder for Car, Back Seat Anti-Shake Car Tablet Holder, Adjustable Headrest iPad Car Mount for iPad Mini, iPad, iPad Air, iPad Pro 12.9 11, Switch, and 4-13in Tablets & Phones","USB C Charger Cable 6FT+6FT Cord for Samsung Galaxy A14 A53 5G S22 S20 S21 Plus Ultra 5G A52 A02S A51 A71 A01 A21 A41 A31 A11 A03S A13 Galaxy Tab A 10.1 8.0 2019/10.5 2018/Tab S6 S5e,3A Fast Charging",head,mid,B085MY9CVD,B085MY9CVD,B0BTBJM64Z,positive_vs_negative,0.7000000000000001,The user's history shows a stronger interest in computer cables and accessories.,True,0.35354838710000003,0.35354838710000003,0.6464516129,0.6464516129,True,True,0.35354838710000003,0.6464516129,5,1,0.3157120912833334,1.0,pointwise_calibrated
AEE7ADSRB4OJYNPWBDZ5UZDJEICQ::1620606995078000000::pair::0,AEE7ADSRB4OJYNPWBDZ5UZDJEICQ::1620606995078000000,AEE7ADSRB4OJYNPWBDZ5UZDJEICQ,test,2021-05-10 00:36:35.078,B0B86GYD9S,6,15,B0BRT7XFM5,B0B86GYD9S,"OREI HDMI Splitter 1 in 2 Out - 1x2 HDMI Display Duplicate/Mirror - Powered Splitter Full HD 1080P, 4K @ 30Hz (One Input To Two Outputs) - USB Cable Included - 1 Source to 2 Identical Displays",Happypapa Case for Samsung Galaxy Buds2 Pro (2022)/ Galaxy Buds 2 (2021)/ Galaxy Buds Pro (2021)/ Galaxy Buds Live (2020) for Women Girls Kids Men Full Protective Case Cover (Aliens Astronauts),head,head,B0B86GYD9S,B0BRT7XFM5,B0B86GYD9S,positive_vs_negative,0.6000000000000001,The HDMI splitter is a general electronics accessory more aligned with the user's tech storage and tablet interests.,True,0.35354838710000003,0.35354838710000003,0.6464516129,0.6464516129,True,True,0.35354838710000003,0.6464516129,4,3,0.31663623453333334,1.0,pointwise_calibrated
AEEDGK3L6ZBPBVTHAD5NGS3QX4ZA::1679431587794000000::pair::0,AEEDGK3L6ZBPBVTHAD5NGS3QX4ZA::1679431587794000000,AEEDGK3L6ZBPBVTHAD5NGS3QX4ZA,test,2023-03-21 20:46:27.794,B0BTYT81BZ,6,15,B01GUIEFJC,B0BTYT81BZ,"WALI Sound Bar Mount Bracket for Mounting Above or Under TV, Fits 32 to 70 inch TVs, 33 lbs. Weight Capacity (SBR201), Black",K&F Concept 72mm Shimmer Diffusion 1 Filter Optical Glass Glimmer Effect Filter for Camera Lens Nano-X Series,tail,head,B0BTYT81BZ,B0BTYT81BZ,B01GUIEFJC,positive_vs_negative,0.8,"The user has shown a clear interest in camera accessories, including a lens filter from the same brand.",True,0.35354838710000003,0.1640625,0.6464516129,0.8359375,True,True,0.25880544355,0.74119455645,4,1,0.22722446236666669,1.0,pointwise_calibrated
AEEGOR6FUECQ5MM4E23NEPTGWOFA::1671983068825000000::pair::0,AEEGOR6FUECQ5MM4E23NEPTGWOFA::1671983068825000000,AEEGOR6FUECQ5MM4E23NEPTGWOFA,test,2022-12-25 15:44:28.825,B0BLJMBGMS,6,15,B0BLJMBGMS,B0BTBG7MF2,TV Antenna HDTV,[Apple MFi Certified] 6Pack 3/3/6/6/6/10 FT iPhone Charger Long Lightning Cable Fast Charging Cord High Speed Data Sync Compatible iPhone 14/13/12/11 Pro Max/XS MAX/XR/XS/X/8/7/Plus iPad(Silver&White),head,head,B0BLJMBGMS,B0BTBG7MF2,B0BLJMBGMS,positive_vs_negative,0.7000000000000001,"The user's history shows a focus on mobile device accessories, making the iPhone charging cable more relevant.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,6,1,0.23812204670046663,0.0,pointwise_calibrated
AEEHLITAAIUGLXT5N3FCQ46LUFGA::1546297022132000000::pair::0,AEEHLITAAIUGLXT5N3FCQ46LUFGA::1546297022132000000,AEEHLITAAIUGLXT5N3FCQ46LUFGA,test,2018-12-31 22:57:02.132,B073QLZ9BT,6,15,B07GW9M279,B073QLZ9BT,"VANMASS Quick Charge 3.0 Car Charger, 30W Car Phone Charger Adapter Dual USB Port, Fast Charging 12V Car Cigarette Lighter Compatible with iPhone 12 11 Pro MAX Xs XR X 8, Samsung S10 S9 Note10, Tablet","DoHonest External USB 2.0 DVD Drive, DVD +/-RW CD +/-RW Writer Burner Player with Classic Silvery for MacBook Air, MacBook Pro, Mac OS, PC Laptop",mid,mid,B073QLZ9BT,B073QLZ9BT,B07GW9M279,positive_vs_negative,0.7000000000000001,"The user's previous purchase is a MacBook Air accessory, making another Mac-compatible accessory more relevant.",True,0.1320754717,0.35354838710000003,0.8679245283,0.6464516129,True,True,0.24281192940000002,0.7571880706,4,1,0.24096364290000002,1.0,pointwise_calibrated
AEEIXRNIW4PVSBR2CBDZ64MUVNNA::1645680106196000000::pair::0,AEEIXRNIW4PVSBR2CBDZ64MUVNNA::1645680106196000000,AEEIXRNIW4PVSBR2CBDZ64MUVNNA,test,2022-02-24 05:21:46.196,B086P73W2F,6,15,B0BVVHPRFV,B086P73W2F,"elec Space Mini Small Wireless Mouse for Kids, Cute Animal Ladybug Shape 3000DPI Portable Mobile Optical Mouse with USB Receiver Cordless Mouse for PC Mac Laptop Computer Notebook (Blue)","Wireless Bluetooth Mouse for Laptop, Rechargeable Mouse 2.4G USB Optical Wireless Mouse, LED Slim Dual Mode(Bluetooth 5.0 and 2.4G) Wireless Mouse for Laptop, PC, Mac OS, Android, Windows (Seafoam)",head,mid,B086P73W2F,B0BVVHPRFV,B086P73W2F,positive_vs_negative,0.7000000000000001,"The user previously chose a small, portable Logitech mouse, aligning with the cute, mini design of Candidate A.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,2,1,0.23812204670046663,0.0,pointwise_calibrated
AEESVM5OKRFVOZ7YQDL5KHROGLTQ::1631374176024000000::pair::0,AEESVM5OKRFVOZ7YQDL5KHROGLTQ::1631374176024000000,AEESVM5OKRFVOZ7YQDL5KHROGLTQ,test,2021-09-11 15:29:36.024,B003O1UYHG,6,15,B071ZFR7G2,B003O1UYHG,"amFilm Glass Screen Protector for iPad Air 3, iPad Pro 10.5"" (2017), Apple Pencil Compatible, Tempered Glass, 2 Pack","VideoSecu ML12B TV LCD Monitor Wall Mount Full Motion 15 inch Extension Arm Articulating Tilt Swivel for Most 19""-31"" LED TV Flat Panel Screen with VESA 100x100, 75x75 1KX",mid,tail,B003O1UYHG,B003O1UYHG,B071ZFR7G2,positive_vs_negative,0.7000000000000001,The wall mount is compatible with monitors and matches the VESA feature of the user's Dell monitor.,True,0.1320754717,0.35354838710000003,0.8679245283,0.6464516129,True,True,0.24281192940000002,0.7571880706,4,2,0.20405149033333334,1.0,pointwise_calibrated
AEEUUH6JPWFZQ5YVQXJZOTFV2U6Q::1664792263070000000::pair::0,AEEUUH6JPWFZQ5YVQXJZOTFV2U6Q::1664792263070000000,AEEUUH6JPWFZQ5YVQXJZOTFV2U6Q,test,2022-10-03 10:17:43.070,B091M93CQN,6,15,B073JYC4XM,B091M93CQN,"SanDisk 128GB Ultra MicroSDXC UHS-I Memory Card with Adapter - 100MB/s, C10, U1, Full HD, A1, Micro SD Card - SDSQUAR-128G-GN6MA","Replacement Mac Book Pro Charger, 87W USB C Power Adapter Compatible with 13/14/15 Inch After 2016, for Mac Book Air After 2018, Works 67W 61W 30W 29W, Include Charge Cable（6.6Ft）",mid,mid,B091M93CQN,B073JYC4XM,B091M93CQN,positive_vs_negative,0.7000000000000001,"The user's history shows a focus on general electronics and storage, making the memory card a more relevant complement.",True,0.35354838710000003,0.35354838710000003,0.6464516129,0.6464516129,True,True,0.35354838710000003,0.6464516129,1,3,0.2534742721666667,1.0,pointwise_calibrated
AEFDKLI2XHWDSRBECZCH62XIHJBA::1513821320768000000::pair::0,AEFDKLI2XHWDSRBECZCH62XIHJBA::1513821320768000000,AEFDKLI2XHWDSRBECZCH62XIHJBA,test,2017-12-21 01:55:20.768,B00CV01QG4,6,15,B00CV01QG4,B00DR0BBIK,Niles SI-1230 Series 2 12-channel Multi-room Power Amplifier,"Amazon Kindle Fire HDX Standing Polyurethane Origami Case (will only fit Kindle Fire HDX 7""), Pink",tail,tail,B00CV01QG4,B00CV01QG4,B00DR0BBIK,positive_vs_negative,0.8,"It is a complementary component for a multi-room audio system, aligning with the user's interest in in-wall volume controls.",True,0.35354838710000003,0.1265306122,0.6464516129,0.8734693878,True,True,0.24003949965000002,0.75996050035,1,6,0.20220320383333334,1.0,pointwise_calibrated
AEFGELJX4VTOZ2L3DOBSYGGQUAUA::1599591245479000000::pair::0,AEFGELJX4VTOZ2L3DOBSYGGQUAUA::1599591245479000000,AEFGELJX4VTOZ2L3DOBSYGGQUAUA,test,2020-09-08 18:54:05.479,B0032HM6JG,6,15,B09C2RQ7F4,B0032HM6JG,"VIVO Dual LED LCD Monitor Mount, Free-Standing Desk Stand for 2 Screens up to 27 Inch, Heavy-Duty Fully Adjustable Arms with Max VESA 100x100mm, White, STAND-V002FW","Panasonic Comfort Fit Headset for TCA Series Cordless Landline Phones, Foldable Headset with Flexible Noise-Cancelling Microphone and Volume Control, 2.5 mm Plug, Grey/Silver KX-TCA430",mid,tail,B0032HM6JG,B0032HM6JG,B09C2RQ7F4,positive_vs_negative,0.8,It is a compatible accessory for the user's Panasonic cordless phone.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,6,1,0.23812204670046663,0.0,pointwise_calibrated
AEFSY5AS3BFFYDSLYUFLL77KPBMQ::1599971559424000000::pair::0,AEFSY5AS3BFFYDSLYUFLL77KPBMQ::1599971559424000000,AEFSY5AS3BFFYDSLYUFLL77KPBMQ,test,2020-09-13 04:32:39.424,B075WXCSKG,6,15,B075WXCSKG,B0C3GM8JQC,"Fintie Folio Case for Amazon Fire HD 10 Tablet (Compatible with 7th and 9th Generations, 2017 and 2019 Releases) - Premium PU Leather Slim Fit Stand Cover with Auto Wake/Sleep, Moroccan Love","Shure AONIC 215 Wired Sound Isolating Earbuds, Clear Sound, Single Driver, Secure In-Ear Fit, Detachable Cable, Durable Quality, Compatible with Apple & Android Devices - Blue",mid,head,B075WXCSKG,B075WXCSKG,B0C3GM8JQC,positive_vs_negative,0.8,"The user previously purchased a tablet case, indicating a stronger interest in tablet accessories.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,2,1,0.23812204670046663,0.0,pointwise_calibrated
AEFZTZJ4VQ3UKUFJ6UYQKYAIZLTQ::1539655740467000000::pair::0,AEFZTZJ4VQ3UKUFJ6UYQKYAIZLTQ::1539655740467000000,AEFZTZJ4VQ3UKUFJ6UYQKYAIZLTQ,test,2018-10-16 02:09:00.467,B07418KF7N,6,15,B07H3354Y5,B07418KF7N,"TELESIN Travel Starter Kit Chest Strap Mount Harness + Head Strap Band + 360 Wrist Strap Controller J Hook Accessories Bundle for GoPro Hero 7 Hero 6 Hero 5 Black Hero 4/3+, Session, DJI OSMO ACTION",EVGA GeForce GT 1030 SC 2GB GDDR5 Low Profile Graphic Cards 02G-P4-6333-KR,mid,mid,B07418KF7N,B07418KF7N,B07H3354Y5,positive_vs_negative,0.6000000000000001,The user's history shows a focus on computer and electronics accessories.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,5,3,0.23812204670046663,0.0,pointwise_calibrated
AEG4ZB5V7N54TSLWIHOUGAGN5HZA::1587134212455000000::pair::0,AEG4ZB5V7N54TSLWIHOUGAGN5HZA::1587134212455000000,AEG4ZB5V7N54TSLWIHOUGAGN5HZA,test,2020-04-17 14:36:52.455,B0BG8J11B5,6,15,B0BG8J11B5,B08JJ7XD8M,"EVEO Premium Dual Monitor Stand 14-32”,Dual Monitor Mount VESA Bracket, Adjustable Gas Spring Monitor Stand for Desk Screen - Full Motion Dual Monitor Arm-Computer Monitor Stand for 2 Monitors -White","TELESIN 6''Dome Port Camera Lens Transparent Cover for GoPro Hero 7 Black, Hero 6 Hero 5 Black Hero 2018, with Waterproof Housing Case Pistol Trigger Floating Hand Grip, Underwater Diving Accessories",head,mid,B0BG8J11B5,B0BG8J11B5,B08JJ7XD8M,positive_vs_negative,0.7000000000000001,"The user's history shows a focus on computer and tablet accessories, making the monitor stand a more relevant fit.",True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,2,6,0.23812204670046663,0.0,pointwise_calibrated
AEGA7YINIDUNHD5RMP5EALP2HGIQ::1586211944091000000::pair::0,AEGA7YINIDUNHD5RMP5EALP2HGIQ::1586211944091000000,AEGA7YINIDUNHD5RMP5EALP2HGIQ,test,2020-04-06 22:25:44.091,B01CQT33O2,6,15,B078LWV8PZ,B01CQT33O2,"upHere 120mm RGB Case Fan Fan,Quiet Edition High Airflow LED Case Fan for PC Cases-3 Pack,RGB123-3","VersionTECH. External CD DVD Drive USB 3.0 Type-C, Portable USB C Superdrive Burner Player Writer CD DVD +/- RW, Compatible for Windows 10 8 7 XP Vista Mac OS Linux for Mac Pro Air iMac Laptop",mid,tail,B01CQT33O2,B01CQT33O2,B078LWV8PZ,positive_vs_negative,0.6000000000000001,"The user's previous purchases are functional computer accessories, making an external drive a more likely need than internal case fans.",True,0.1320754717,0.35354838710000003,0.8679245283,0.6464516129,True,True,0.24281192940000002,0.7571880706,5,3,0.28505525335,1.0,pointwise_calibrated
AEGBQUTJIUIKUVON6OWM56V4ST6Q::1476808961000000000::pair::0,AEGBQUTJIUIKUVON6OWM56V4ST6Q::1476808961000000000,AEGBQUTJIUIKUVON6OWM56V4ST6Q,test,2016-10-18 16:42:41.000,B004AH16H0,6,15,B003MWH48E,B004AH16H0,BlastCase AUX Audio Cable 3.5 mm Jack for iPod/MP3/Zune/Car Audio - White,SportDOG Brand Adaptor Accessory for SD-350/SD-400/SD-400S/SD-400CAMO/SD-800/SD-1800/SD-1850/SD-3200,tail,tail,B004AH16H0,B003MWH48E,B004AH16H0,positive_vs_negative,0.7000000000000001,"The user's previous items are consumer electronics accessories, making an audio cable a more relevant match.",True,0.35354838710000003,0.1265306122,0.6464516129,0.8734693878,True,True,0.24003949965000002,0.75996050035,3,6,0.25255012891666667,1.0,pointwise_calibrated
AEGE6ASDQBFNMZGBXAUCRSEZUWSA::1609600821347000000::pair::0,AEGE6ASDQBFNMZGBXAUCRSEZUWSA::1609600821347000000,AEGE6ASDQBFNMZGBXAUCRSEZUWSA,test,2021-01-02 15:20:21.347,B09Z7BM86M,6,15,B00P7EVST6,B09Z7BM86M,Arlo - Wireless Home Security Camera System | Indoor/Outdoor | 2 camera kit (Discontinued),Sangean WR-22BK AM/FM-RDS/Bluetooth/USB Table-Top Digital Tuning Receiver (Black),tail,head,B09Z7BM86M,B00P7EVST6,B09Z7BM86M,positive_vs_negative,0.6000000000000001,The user's interest in a camera accessory suggests a stronger affinity for electronics related to imaging and devices.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,6,3,0.23812204670046663,0.0,pointwise_calibrated
AEGFE5TEWZHZFXCYHCO75Y4GJBEA::1589398301307000000::pair::0,AEGFE5TEWZHZFXCYHCO75Y4GJBEA::1589398301307000000,AEGFE5TEWZHZFXCYHCO75Y4GJBEA,test,2020-05-13 19:31:41.307,B0B35BGQ55,6,15,B0C1J8RZ46,B0B35BGQ55,"TP-Link TL-SG108 | 8 Port Gigabit Unmanaged Ethernet Network Switch, Ethernet Splitter | Plug & Play | Fanless Metal Design | Shielded Ports | Traffic Optimization | Limited Lifetime Protection","2' Feet, White RG6 Coaxial Cable (Coax Cable) with Weather Proof Connectors, F81 / RF, Digital Coax - AV, Cable TV, Antenna, and Satellite, CL2 Rated, 2 Foot",head,head,B0B35BGQ55,B0B35BGQ55,B0C1J8RZ46,positive_vs_negative,0.6000000000000001,The coaxial cable is a direct accessory for a television.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,4,1,0.23812204670046663,0.0,pointwise_calibrated
AEGG3LXKNM62FU6CYGP3EWREABUA::1599519575563000000::pair::0,AEGG3LXKNM62FU6CYGP3EWREABUA::1599519575563000000,AEGG3LXKNM62FU6CYGP3EWREABUA,test,2020-09-07 22:59:35.563,B0BB6R89VF,6,15,B002PF4YKU,B0BB6R89VF,Pyle PLTTB3U Belt Drive USB Turntable With Recording & Digital Software,"Belkin Surge Protector Power Cube, Power Strip w/ 3 AC Outlets, 3 USB-A Ports, & 5ft Sturdy Extension Cord - Convenient Compact Cube for Home, Office, Travel, Desktop, & Charging Bricks - 4.5 Amps",tail,head,B0BB6R89VF,B0BB6R89VF,B002PF4YKU,positive_vs_negative,0.7000000000000001,"The user's previous item is a power supply, making a power accessory more relevant.",True,0.1265306122,0.35354838710000003,0.8734693878,0.6464516129,True,True,0.24003949965000002,0.75996050035,5,1,0.20497563358333334,1.0,pointwise_calibrated
AEGNJBSJKL7GQLRVEV7Y6KNFMNYQ::1681073051174000000::pair::0,AEGNJBSJKL7GQLRVEV7Y6KNFMNYQ::1681073051174000000,AEGNJBSJKL7GQLRVEV7Y6KNFMNYQ,test,2023-04-09 20:44:11.174,B0BFF6L3CL,6,15,B00F4B2KMQ,B0BFF6L3CL,SOL REPUBLIC 1500-10 DECK Wireless Speaker - Retail Packaging - Lemon Lime,"BENLIUDH Push Mount Wire Ties, Snap in Zip Tie Automotive Clips Nylon Wire Harness Clips 3 Sizes of Cable Ties for Engine Bay Zip Tie Kit 150pcs",tail,head,B0BFF6L3CL,B0BFF6L3CL,B00F4B2KMQ,positive_vs_negative,0.8,The user has shown a stronger interest in cable management accessories.,True,0.23812204670046663,0.23812204670046663,,,False,False,0.23812204670046663,0.7618779532995333,2,1,0.23812204670046663,0.0,pointwise_calibrated
